Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationNatCode,AirQualityStationEoICode,AirQualityStationArea,SamplingPoint,SamplingProcess,Sample,BuildingDistance,EquivalenceDemonstrated,InletHeight,KerbDistance,MeasurementEquipment,MeasurementType,MeasurementMethod,AirPollutantCode,AirPollutant,AirQualityStationType,Projection,Longitude,Latitude,Altitude
ES,ES.BDCA.AQD,NET_ES206A,STA_ES1530A,39059001,ES1530A,urban,SP_39059001_27_M,SPP_39059001_27_M.1,SAM_39059001_27_M,-999,ref,-999,-999,,active,,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5029,BaP in PM10,background,EPSG:4979,-4.13556,43.011939999999996,850
ES,ES.BDCA.AQD,NET_ES206A,STA_ES1530A,39059001,ES1530A,urban,SP_39059001_28_M,SPP_39059001_28_M.1,SAM_39059001_28_M,-999,ref,3.5,-999,,active,,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5014,Cd in PM10,background,EPSG:4979,-4.13556,43.011939999999996,850
ES,ES.BDCA.AQD,NET_ES206A,STA_ES1530A,39059001,ES1530A,urban,SP_39059001_62_M,SPP_39059001_62_M.1,SAM_39059001_62_M,-999,ref,3.5,-999,,active,,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5015,Ni in PM10,background,EPSG:4979,-4.13556,43.011939999999996,850
ES,ES.BDCA.AQD,NET_ES206A,STA_ES1530A,39059001,ES1530A,urban,SP_39059001_7_8,SPP_39059001_7_8.1,SAM_39059001_7_8,-999,ref,3.5,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/38,NO,background,EPSG:4979,-4.13556,43.011939999999996,850
ES,ES.BDCA.AQD,NET_ES206A,STA_ES1530A,39059001,ES1530A,urban,SP_39059001_8_8,SPP_39059001_8_8.1,SAM_39059001_8_8,-999,ref,3.5,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,background,EPSG:4979,-4.13556,43.011939999999996,850
ES,ES.BDCA.AQD,NET_ES206A,STA_ES1530A,39059001,ES1530A,urban,SP_39059001_9_M,SPP_39059001_9_M.1,SAM_39059001_9_M,-999,ref,3.5,-999,,active,,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,-4.13556,43.011939999999996,850
ES,ES.BDCA.AQD,NET_ES206A,STA_ES1531A,39086001,ES1531A,rural,SP_39086001_10_49,SPP_39086001_10_49.1,SAM_39086001_10_49,-999,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/BETA,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,-4.25306,43.15333,650
ES,ES.BDCA.AQD,NET_ES206A,STA_ES1531A,39086001,ES1531A,rural,SP_39086001_12_8,SPP_39086001_12_8.1,SAM_39086001_12_8,-999,ref,3.5,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9,NOX as NO2,background,EPSG:4979,-4.25306,43.15333,650
ES,ES.BDCA.AQD,NET_ES206A,STA_ES1531A,39086001,ES1531A,rural,SP_39086001_14_6,SPP_39086001_14_6.1,SAM_39086001_14_6,-999,ref,3.5,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-P,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,O3,background,EPSG:4979,-4.25306,43.15333,650
ES,ES.BDCA.AQD,NET_ES206A,STA_ES1531A,39086001,ES1531A,rural,SP_39086001_1_38,SPP_39086001_1_38.1,SAM_39086001_1_38,-999,ref,3.5,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-FL,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,SO2,background,EPSG:4979,-4.25306,43.15333,650
ES,ES.BDCA.AQD,NET_ES206A,STA_ES1531A,39086001,ES1531A,rural,SP_39086001_7_8,SPP_39086001_7_8.1,SAM_39086001_7_8,-999,ref,3.5,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/unknown,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/38,NO,background,EPSG:4979,-4.25306,43.15333,650
